member_id,total_tickets,avg_csat,total_repeat_contacts,total_escalations,avg_resolution_time
157642,1,5.0,0,0,23.1
157646,1,5.0,0,0,8.7
157648,1,4.0,0,0,10.4
157681,1,3.0,0,1,58.8
157703,1,5.0,0,0,41.9
157704,1,3.0,0,1,63.7
157723,1,5.0,0,0,8.0
157769,1,4.0,1,1,44.1
157771,1,3.0,1,0,64.5
157787,1,5.0,0,0,17.6
157852,1,4.0,0,0,23.5
157876,1,5.0,0,0,26.6
157901,1,4.0,1,1,40.1
157953,1,5.0,0,0,19.3
157959,1,5.0,0,0,16.1
158000,1,5.0,0,0,44.6
158005,1,5.0,0,0,28.2
158010,1,5.0,1,1,37.5
158016,1,5.0,0,0,18.4
158065,1,5.0,0,0,9.3
158111,1,4.0,0,0,19.3
158128,1,5.0,0,0,4.4
158130,1,4.0,0,1,40.8
158166,1,5.0,0,1,15.5
158222,1,4.0,0,0,18.3
158269,1,5.0,0,0,38.7
158285,1,3.0,0,1,30.7
158287,1,5.0,0,0,9.2
158349,1,4.0,0,0,14.5
158350,1,5.0,0,0,25.9
158408,1,3.0,0,1,58.2
158416,1,5.0,0,0,15.4
158472,1,2.0,0,1,36.9
158501,1,5.0,0,0,26.9
158509,1,4.0,0,0,17.1
158520,1,5.0,0,0,30.7
158535,1,4.0,0,0,13.7
158571,1,4.0,1,0,45.8
158572,1,5.0,0,0,7.3
158583,1,5.0,0,1,9.5
158589,1,4.0,1,0,66.5
158657,1,5.0,0,0,17.9
158683,1,4.0,0,1,51.9
158716,1,4.0,1,0,65.6
158739,1,3.0,1,0,41.3
158753,1,5.0,0,0,30.9
158763,1,5.0,0,0,44.7
158764,2,4.5,1,0,13.95
158765,1,5.0,0,0,5.5
158783,1,5.0,0,0,21.1
158787,1,4.0,0,0,10.6
158793,1,2.0,1,1,25.2
158859,1,5.0,0,0,26.7
158869,1,5.0,0,0,19.0
158904,1,4.0,0,0,4.0
158923,1,4.0,1,0,50.8
158925,1,4.0,0,1,43.9
158949,1,5.0,0,1,42.8
158960,1,4.0,0,0,61.5
158969,1,5.0,0,0,12.2
158983,1,5.0,0,0,14.8
159010,1,5.0,1,0,18.7
159023,2,4.5,1,0,15.35
159030,1,4.0,0,0,53.3
159031,1,4.0,0,0,20.9
159037,1,4.0,0,0,39.1
159038,1,3.0,0,0,60.1
159064,1,5.0,0,1,33.7
159107,1,4.0,0,0,9.0
159177,1,3.0,0,0,31.4
159188,1,5.0,0,0,15.6
159208,1,2.0,0,1,38.3
159219,1,4.0,0,0,14.7
159235,1,5.0,0,0,39.3
159259,1,4.0,0,0,64.7
159298,1,5.0,1,0,50.0
159315,2,4.5,1,0,24.299999999999997
159332,1,5.0,0,0,13.6
159344,1,4.0,0,1,10.9
159364,1,5.0,0,0,15.5
159386,1,4.0,0,0,18.3
159397,1,5.0,0,0,49.2
159413,1,5.0,0,0,5.9
159443,1,5.0,0,0,15.7
159450,1,5.0,0,1,38.5
159454,2,5.0,0,0,28.099999999999998
159459,1,4.0,0,0,26.9
159490,1,2.0,0,1,49.0
159564,1,5.0,0,0,34.7
159607,1,5.0,0,0,6.5
159614,1,5.0,1,0,7.8
159650,2,4.0,1,0,39.849999999999994
159688,1,5.0,0,0,8.5
159724,1,4.0,0,0,10.6
159735,1,4.0,0,0,58.5
159747,1,5.0,0,0,40.8
159781,1,5.0,0,0,14.2
159798,1,3.0,0,1,44.2
159804,1,4.0,0,0,10.4
159838,1,5.0,0,1,1.0
159855,1,5.0,0,0,40.8
159927,1,5.0,0,0,28.1
159928,1,3.0,1,0,61.9
159937,1,5.0,0,0,21.5
159970,1,4.0,0,0,47.9
159972,1,4.0,0,1,42.7
159981,2,4.5,0,1,39.550000000000004
160051,1,5.0,1,0,26.4
160066,1,5.0,0,0,30.0
160079,1,3.0,0,1,29.6
160083,1,5.0,0,0,16.5
160132,1,5.0,0,0,10.4
160141,1,4.0,1,0,59.4
160143,1,3.0,0,0,17.3
160144,1,3.0,1,1,30.5
160150,1,4.0,0,0,10.0
160181,1,3.0,0,1,36.4
160214,1,5.0,0,0,36.8
160229,1,4.0,0,1,42.7
160262,1,4.0,0,1,46.2
160266,1,4.0,0,0,12.0
160289,1,4.0,0,0,20.3
160297,1,5.0,0,0,19.2
160342,2,4.0,0,0,20.4
160378,1,4.0,0,0,23.6
160417,1,5.0,0,0,36.5
160430,1,5.0,0,0,27.3
160466,1,5.0,0,0,32.2
160471,1,5.0,0,0,31.0
160473,1,4.0,0,1,26.7
160490,1,5.0,0,0,28.4
160507,1,4.0,1,0,51.5
160510,1,5.0,0,0,9.4
160522,1,5.0,0,0,59.9
160524,1,5.0,0,0,10.8
160527,1,3.0,1,1,64.3
160543,1,4.0,0,0,49.7
160565,1,5.0,0,0,48.6
160574,1,5.0,0,0,39.0
160583,1,4.0,0,1,48.0
160595,1,4.0,0,0,33.5
160609,1,5.0,0,0,19.8
160624,1,4.0,0,1,42.2
160625,1,5.0,1,0,41.7
160652,1,5.0,0,0,32.0
160715,1,5.0,0,0,49.5
160723,1,4.0,0,1,27.0
160732,1,5.0,0,0,9.2
160743,1,5.0,0,0,55.1
160746,1,4.0,1,1,44.5
160775,1,4.0,0,1,27.1
160860,1,5.0,0,1,7.2
160879,1,5.0,0,0,45.3
160888,1,5.0,0,1,28.2
160910,1,4.0,0,0,12.7
160916,1,4.0,0,0,23.9
160922,1,4.0,0,1,15.0
160928,2,4.0,0,0,43.65
160936,1,3.0,0,1,9.6
160960,1,3.0,0,1,72.6
160976,1,2.0,1,1,52.7
161116,1,5.0,0,0,40.1
161139,1,4.0,0,0,21.9
161147,1,4.0,0,1,66.0
161152,1,4.0,1,0,21.4
161157,1,5.0,0,0,13.7
161188,1,4.0,0,0,20.1
161198,1,5.0,1,0,50.9
161221,1,5.0,1,0,13.2
161238,1,5.0,0,0,15.6
161249,1,4.0,0,1,9.4
161259,1,5.0,0,0,37.7
161370,1,1.0,0,1,59.7
161373,1,4.0,1,0,5.7
161393,2,5.0,0,0,9.0
161415,1,5.0,0,0,11.7
161428,1,5.0,0,0,9.3
161438,1,4.0,0,0,58.9
161465,1,5.0,0,0,26.8
161475,1,5.0,1,0,53.4
161482,1,5.0,0,0,25.3
161518,1,4.0,0,0,46.7
161547,1,2.0,0,0,13.6
161549,1,5.0,0,0,13.0
161619,1,5.0,0,0,49.5
161625,1,5.0,0,0,53.1
161639,1,4.0,1,0,39.5
161649,1,5.0,0,0,60.1
161660,1,4.0,0,0,14.3
161684,1,3.0,0,1,75.1
161734,1,3.0,0,0,24.3
161757,1,4.0,1,0,50.8
161781,1,5.0,0,0,11.2
161804,1,3.0,1,0,52.4
161820,1,4.0,0,0,19.7
161823,1,5.0,1,1,26.6
161889,1,5.0,0,0,46.5
161923,1,3.0,0,1,67.4
161924,1,4.0,1,1,39.4
161931,1,5.0,0,0,11.5
161956,1,5.0,0,0,15.7
162016,1,5.0,1,0,36.3
162032,1,5.0,1,0,16.9
162064,2,5.0,1,0,34.25
162081,1,5.0,0,0,12.2
162101,1,4.0,0,1,65.9
162104,1,5.0,0,0,28.0
162119,1,5.0,1,0,4.3
162121,1,5.0,0,0,17.1
162138,1,5.0,0,0,62.5
162185,1,4.0,0,0,17.8
162247,1,5.0,0,0,10.3
162275,1,4.0,0,0,21.3
162303,1,5.0,0,0,16.7
162324,1,5.0,0,0,9.6
162330,1,4.0,0,0,13.9
162357,1,5.0,0,0,46.2
162362,1,3.0,0,1,16.4
162375,1,5.0,0,0,15.2
162399,1,5.0,0,0,8.6
162413,1,5.0,0,0,12.9
162559,1,4.0,0,0,36.5
162562,1,4.0,0,0,1.0
162593,1,5.0,0,0,40.5
162632,1,4.0,0,1,29.9
162645,1,4.0,0,1,25.6
162663,1,5.0,1,1,20.9
162676,1,5.0,0,0,27.1
162687,1,5.0,1,0,46.8
162706,1,3.0,0,1,11.6
162722,1,3.0,0,1,43.0
162723,1,4.0,0,0,57.2
162785,1,4.0,1,0,49.1
162790,1,5.0,0,0,11.9
162806,1,5.0,0,0,8.1
162813,2,5.0,0,0,27.4
162817,1,5.0,0,0,15.9
162818,1,5.0,0,0,12.6
162858,2,4.5,2,0,37.65
162859,1,4.0,0,1,19.8
162900,1,2.0,0,0,72.9
162925,1,5.0,1,0,33.3
162977,1,4.0,0,1,46.9
163002,1,2.0,0,1,30.7
163082,1,4.0,0,0,10.0
163087,1,4.0,0,1,54.0
163096,1,4.0,0,0,31.2
163111,1,4.0,0,0,10.9
163125,1,5.0,0,0,11.3
163183,1,5.0,0,0,9.1
163187,1,5.0,0,1,45.2
163227,1,4.0,0,1,41.6
163250,1,5.0,0,0,22.4
163261,1,4.0,1,0,8.8
163274,1,5.0,1,0,38.4
163288,1,5.0,0,0,26.4
163292,1,3.0,1,1,34.0
163296,1,5.0,0,0,39.7
163305,1,5.0,0,0,39.3
163345,1,4.0,0,0,70.3
163361,1,5.0,0,0,18.2
163367,1,4.0,0,0,39.8
163389,1,5.0,0,0,3.6
163433,1,4.0,1,0,14.3
163440,1,4.0,0,1,41.8
163450,1,5.0,0,0,19.3
163464,1,4.0,0,1,55.7
163475,1,5.0,0,1,2.4
163522,1,4.0,0,1,24.5
163523,1,4.0,0,0,40.3
163537,1,5.0,0,0,16.8
163580,1,5.0,1,0,23.6
163587,1,4.0,0,1,23.0
163626,1,5.0,0,1,21.2
163629,1,5.0,0,0,35.7
163656,1,4.0,0,0,66.4
163692,1,5.0,1,0,18.2
163700,2,5.0,0,0,19.45
163720,1,5.0,0,0,24.4
163725,1,4.0,0,0,48.6
163753,1,5.0,0,1,35.1
163755,1,5.0,1,0,11.3
163788,1,5.0,0,0,24.2
163797,1,3.0,0,0,15.1
163876,1,5.0,0,1,3.2
163892,1,3.0,1,0,53.3
163895,1,5.0,0,0,18.1
163901,1,3.0,0,0,72.4
163932,1,4.0,0,0,24.2
163940,1,5.0,0,0,66.6
163965,1,5.0,0,0,24.9
163969,1,4.0,0,0,11.7
163976,1,4.0,1,0,24.8
163989,1,5.0,0,0,43.2
164020,1,2.0,0,1,57.8
164030,1,5.0,0,0,14.4
164046,1,4.0,0,0,53.1
164051,1,4.0,0,0,12.9
164112,1,5.0,0,0,11.1
164121,1,4.0,0,0,44.5
164144,1,5.0,0,0,6.0
164166,1,5.0,0,0,15.4
164196,1,4.0,1,1,15.0
164202,1,4.0,0,1,43.0
164217,1,5.0,0,0,6.0
164245,1,4.0,0,0,13.2
164260,1,4.0,1,0,33.7
164297,1,5.0,0,0,30.5
164308,1,4.0,0,1,28.4
164322,1,5.0,0,0,43.1
164374,1,5.0,0,0,27.5
164381,1,4.0,0,0,42.9
164385,1,5.0,0,0,15.1
164393,1,5.0,0,0,45.3
164400,1,3.0,0,0,66.0
164401,1,5.0,0,0,24.2
164426,1,3.0,0,0,61.0
164471,1,5.0,0,0,25.5
164481,1,5.0,0,0,42.4
164577,1,3.0,0,0,61.4
164583,1,5.0,0,0,44.9
164617,1,5.0,0,0,14.9
164619,1,5.0,0,0,10.9
164633,1,4.0,0,1,36.3
164680,1,5.0,0,0,27.0
164681,1,5.0,0,0,12.2
164683,1,3.0,1,0,48.3
164696,1,5.0,0,0,14.1
164771,1,5.0,0,0,13.9
164789,1,4.0,1,0,52.0
164802,1,5.0,0,0,35.2
164843,1,5.0,0,0,26.4
164848,1,5.0,1,1,31.8
164882,1,4.0,0,1,42.6
164896,1,5.0,1,0,27.0
164902,1,5.0,0,0,12.7
164936,1,5.0,0,0,42.9
164938,1,5.0,0,1,47.4
164964,1,4.0,0,0,11.1
164999,1,5.0,0,0,13.9
165002,1,4.0,0,0,19.8
165003,1,5.0,0,0,4.9
165010,1,4.0,0,0,52.6
165063,1,5.0,0,0,22.2
165093,1,5.0,0,0,9.0
165106,1,5.0,0,0,11.4
165118,2,5.0,1,0,11.4
165147,1,5.0,1,0,32.8
165152,1,4.0,0,0,37.1
165156,1,5.0,0,0,42.6
165176,1,4.0,0,1,54.6
165234,1,4.0,0,0,5.2
165264,1,4.0,0,1,37.3
165280,1,5.0,0,0,16.6
165290,1,4.0,0,1,30.4
165310,1,5.0,0,0,10.2
165329,1,5.0,0,0,39.9
165363,1,4.0,0,0,25.8
165396,1,5.0,0,0,24.7
165401,1,5.0,0,0,30.1
165406,1,5.0,0,0,7.8
165421,1,4.0,0,0,64.6
165422,1,5.0,0,0,12.5
165426,1,2.0,1,1,50.6
165455,1,4.0,0,0,10.7
165467,1,5.0,0,0,7.5
165486,1,4.0,1,0,25.8
165497,1,5.0,0,0,14.1
165512,1,5.0,0,0,32.7
165531,1,4.0,0,0,8.9
165544,1,5.0,0,0,6.2
165555,1,5.0,0,0,12.2
165556,1,5.0,0,0,11.0
165591,1,4.0,0,0,6.8
165599,1,5.0,0,0,9.1
165608,1,4.0,0,0,15.0
165628,1,5.0,0,0,13.6
165662,1,5.0,0,0,17.4
165695,1,5.0,0,0,29.0
165700,1,4.0,0,1,42.4
165715,1,5.0,0,0,34.9
165723,1,4.0,0,1,49.0
165768,1,4.0,0,1,8.1
165783,1,5.0,0,0,22.2
165793,1,4.0,0,0,8.7
165797,1,4.0,0,0,23.3
165807,1,4.0,0,0,7.4
165844,1,4.0,0,1,52.6
165922,1,5.0,1,0,56.2
165939,1,4.0,0,0,38.3
165940,1,4.0,0,0,10.2
165988,1,5.0,0,0,34.1
166009,1,5.0,0,1,8.6
166028,1,4.0,0,1,13.3
166036,1,5.0,0,0,20.6
166047,1,4.0,0,0,44.9
166054,1,4.0,1,0,16.1
166102,1,5.0,0,0,38.4
166112,1,5.0,0,0,28.2
166143,1,5.0,1,0,39.1
166173,1,5.0,0,0,2.3
166184,1,4.0,0,1,17.3
166203,1,5.0,0,0,4.2
166221,1,4.0,0,1,10.5
166264,1,5.0,0,0,27.7
166272,1,5.0,1,0,19.9
166296,1,5.0,0,0,27.5
166302,1,5.0,0,0,64.0
166311,1,4.0,0,1,16.3
166320,1,4.0,0,1,39.0
166321,1,4.0,0,0,31.8
166337,1,5.0,0,0,27.3
166375,1,5.0,0,0,12.2
166426,1,3.0,1,0,33.9
166436,1,4.0,0,0,16.4
166445,1,5.0,0,0,11.0
166449,1,2.0,0,1,48.6
166506,1,4.0,0,1,36.5
166538,1,4.0,0,0,2.6
166554,1,4.0,0,0,71.7
166562,1,4.0,0,0,15.2
166576,1,5.0,0,0,42.2
166621,1,5.0,0,0,34.4
166654,1,5.0,0,0,31.6
166660,1,5.0,1,0,11.8
166661,1,5.0,0,0,12.9
166663,1,5.0,0,0,16.7
166670,1,5.0,0,0,9.5
166709,1,4.0,1,0,36.7
166740,1,4.0,0,1,42.3
166749,1,5.0,0,0,47.7
166756,1,4.0,0,0,12.6
166804,1,5.0,0,0,9.5
166835,1,3.0,0,0,58.1
166836,1,5.0,0,0,9.6
166874,1,3.0,0,0,53.6
166896,1,4.0,0,0,15.7
166897,1,5.0,0,0,7.2
166944,1,4.0,0,0,20.2
166974,1,5.0,1,0,36.8
166981,1,4.0,0,1,41.2
167062,1,4.0,1,1,23.9
167133,1,5.0,0,0,43.0
167164,1,5.0,0,1,7.9
167176,1,5.0,0,0,35.2
167180,2,5.0,0,1,38.9
167184,1,5.0,0,0,19.4
167186,1,4.0,0,0,10.6
167194,1,5.0,0,1,15.2
167212,1,3.0,0,0,58.7
167213,1,4.0,0,0,44.1
167271,1,4.0,0,0,29.4
167315,1,5.0,0,0,49.3
167327,1,4.0,0,1,39.0
167349,1,4.0,0,0,21.0
167357,1,5.0,0,0,43.8
167424,1,4.0,1,1,49.3
167438,1,3.0,1,1,56.0
167439,1,4.0,1,1,27.3
167448,1,5.0,0,0,47.6
167489,1,5.0,0,0,11.4
167495,1,3.0,0,1,36.1
167502,1,5.0,0,0,30.3
167507,1,3.0,0,1,11.7
167526,1,4.0,0,0,53.3
167529,1,3.0,0,0,60.9
167530,1,5.0,0,0,17.8
167531,1,5.0,0,0,17.5
167553,1,5.0,0,0,7.0
167608,1,4.0,0,0,25.3
167638,1,5.0,0,0,11.9
167641,1,4.0,0,0,8.3
167646,1,3.0,0,1,74.8
167732,1,3.0,0,0,38.8
167755,1,5.0,0,0,6.8
167777,1,4.0,1,0,37.3
167841,1,5.0,0,0,26.5
167843,1,5.0,0,0,44.6
167874,1,4.0,0,0,22.4
167905,1,5.0,0,0,44.7
167918,1,4.0,0,0,17.1
167957,1,5.0,0,0,16.6
167966,1,5.0,0,0,17.8
168033,1,5.0,0,0,37.7
168048,1,5.0,0,0,4.6
168114,1,5.0,0,0,47.4
168121,1,5.0,0,0,42.0
168153,1,5.0,0,0,16.0
168165,1,2.0,0,0,63.7
168172,1,5.0,0,0,35.3
168174,1,5.0,0,0,14.1
168175,1,5.0,0,0,27.4
168181,1,4.0,1,0,54.1
168191,1,5.0,1,0,39.7
168197,1,5.0,0,0,21.8
168198,1,4.0,0,0,8.9
168199,1,5.0,0,0,30.5
168204,1,3.0,1,1,54.5
168212,1,4.0,0,1,36.6
168215,1,5.0,0,1,20.8
168227,1,4.0,0,0,10.5
168230,1,5.0,0,0,1.0
168234,1,4.0,1,0,60.6
168246,1,5.0,0,0,18.7
168311,1,4.0,0,0,32.8
168326,1,4.0,0,1,44.5
168327,1,4.0,0,0,59.0
168348,1,5.0,0,0,32.2
168360,1,5.0,1,0,22.0
168366,1,5.0,0,0,18.5
168373,1,3.0,0,0,9.2
168378,1,5.0,0,0,7.8
168384,1,5.0,0,0,7.1
168399,1,4.0,0,0,6.2
168448,1,4.0,0,1,8.7
168454,1,5.0,0,0,68.6
168459,1,4.0,0,0,10.1
168465,1,4.0,0,0,43.3
168466,1,5.0,0,1,35.6
168467,1,5.0,0,0,10.3
168480,1,5.0,0,0,12.8
168483,1,4.0,0,0,15.9
168513,2,5.0,0,0,21.25
168517,1,5.0,0,0,13.2
168540,1,5.0,0,0,48.9
168575,1,4.0,0,0,13.0
168593,1,3.0,0,0,28.9
168596,1,4.0,0,0,47.0
168600,1,4.0,0,0,33.2
168601,1,5.0,0,0,43.4
168617,1,5.0,0,0,12.2
168628,1,4.0,0,1,50.6
168663,1,5.0,0,0,27.1
168671,1,5.0,0,0,43.0
168676,1,2.0,1,1,56.5
168702,1,4.0,1,0,35.5
168703,1,4.0,0,1,25.7
168731,1,4.0,1,0,2.4
168741,1,5.0,0,0,8.7
168748,1,4.0,0,0,12.0
168751,1,4.0,0,1,44.4
168831,1,4.0,1,0,20.5
168836,1,4.0,0,0,14.0
168840,1,5.0,0,0,17.5
168859,1,5.0,0,0,9.1
168863,1,2.0,0,1,52.6
168864,1,5.0,0,0,15.1
168868,1,3.0,1,0,16.3
168885,1,5.0,0,0,10.3
168908,1,4.0,0,1,37.4
168938,1,4.0,1,0,29.9
168939,1,5.0,0,0,35.9
168958,1,5.0,0,1,44.1
168963,1,5.0,0,1,31.4
168990,1,5.0,0,0,25.9
168996,1,4.0,0,1,17.6
168999,1,4.0,0,1,11.3
169003,1,5.0,0,0,15.3
169018,1,4.0,0,0,9.5
169027,1,5.0,1,0,18.5
169067,1,5.0,0,0,26.2
169080,1,5.0,0,0,12.8
169120,1,5.0,0,0,23.1
169134,1,4.0,0,1,43.5
169139,1,5.0,0,0,10.1
169162,1,4.0,0,1,51.6
169191,1,4.0,0,0,62.6
169205,1,2.0,0,1,14.8
169222,1,3.0,0,1,23.3
169300,1,4.0,0,0,26.8
169366,1,4.0,0,0,33.6
169388,1,5.0,0,0,42.4
169409,1,3.0,1,1,24.1
169423,1,5.0,0,0,41.6
169427,1,5.0,0,0,12.0
169468,2,4.0,0,0,36.1
169478,1,5.0,0,0,25.9
169502,1,4.0,0,0,19.3
169524,2,5.0,0,0,14.899999999999999
169529,1,4.0,1,0,8.4
169533,1,4.0,0,1,61.6
169534,1,5.0,1,0,15.0
169547,1,5.0,0,0,14.3
169553,1,5.0,0,0,30.9
169559,1,5.0,1,0,16.4
169566,1,3.0,0,1,67.8
169581,1,4.0,0,1,46.3
169584,1,3.0,0,1,47.6
169611,1,4.0,0,0,58.6
169628,1,5.0,0,0,46.3
169636,1,4.0,0,0,70.0
169669,1,3.0,1,0,55.6
169674,1,4.0,0,0,46.6
169689,1,5.0,0,0,15.2
169692,1,4.0,0,0,22.7
169713,1,5.0,0,0,5.3
169715,1,3.0,0,0,22.1
169750,1,4.0,0,0,8.2
169786,1,5.0,0,0,12.8
169791,1,5.0,0,0,44.9
169811,1,5.0,0,0,11.3
169839,1,5.0,1,0,21.2
169871,1,3.0,0,0,62.2
169875,1,5.0,0,0,22.6
169881,1,4.0,0,0,57.2
169882,1,5.0,0,0,30.4
169888,1,4.0,0,0,8.1
169896,1,4.0,0,1,59.0
169900,1,4.0,0,1,45.7
169905,1,5.0,0,0,14.1
169927,1,3.0,0,0,11.2
169929,1,4.0,0,0,6.9
169949,1,4.0,0,0,25.5
170030,1,5.0,0,0,15.7
170037,1,3.0,0,1,26.6
170047,1,3.0,0,1,39.0
170048,1,5.0,1,0,7.4
170072,1,4.0,0,0,48.4
170098,1,5.0,0,0,1.0
170140,1,5.0,0,0,9.8
170154,1,4.0,0,1,24.7
170170,1,5.0,0,0,39.6
170179,1,4.0,1,0,52.8
170191,1,5.0,0,0,59.3
170192,1,5.0,0,0,65.9
170206,1,5.0,0,0,21.0
170224,1,5.0,0,0,13.9
170232,2,3.5,1,1,51.25
170241,1,5.0,0,0,23.8
170244,1,2.0,0,1,75.4
170267,1,5.0,0,0,13.2
170268,1,5.0,0,1,30.9
170280,1,5.0,0,0,6.8
170288,1,5.0,0,0,27.4
170317,1,4.0,0,0,13.0
170367,1,4.0,1,0,23.0
170368,1,5.0,0,0,47.6
170381,1,3.0,0,1,33.4
170401,1,3.0,1,0,47.8
170457,1,5.0,0,0,23.3
170458,1,5.0,0,0,24.7
170468,1,5.0,0,0,39.0
170471,1,5.0,0,0,30.7
170474,1,4.0,1,0,66.3
170476,1,5.0,0,0,16.9
170518,1,4.0,0,0,24.0
170529,1,5.0,0,0,21.3
170578,1,5.0,0,0,12.4
170585,1,5.0,0,0,14.7
170591,1,5.0,0,0,34.3
170647,1,5.0,0,1,37.0
170652,1,5.0,0,1,13.0
170655,1,5.0,0,1,6.6
170657,1,5.0,0,0,58.5
170669,1,5.0,0,1,55.8
170673,1,4.0,0,0,9.0
170729,1,5.0,0,0,20.4
170782,1,5.0,0,0,66.6
170841,1,5.0,0,0,20.7
170855,1,5.0,1,0,34.3
170867,1,5.0,0,0,50.0
170877,1,5.0,0,0,21.9
170915,1,5.0,0,0,38.0
170918,1,4.0,0,0,57.7
170950,1,4.0,0,0,35.8
170952,1,4.0,0,0,23.0
170954,1,5.0,0,1,18.3
170958,1,4.0,1,0,49.5
170991,1,3.0,0,0,68.8
171025,1,4.0,0,0,27.4
171030,1,5.0,0,0,11.0
171032,1,5.0,1,0,13.3
171041,1,5.0,0,0,19.4
171053,1,4.0,0,0,33.6
171078,2,4.0,0,1,30.35
171160,1,5.0,0,0,14.3
171164,1,5.0,0,0,19.1
171175,1,3.0,1,0,44.9
171176,1,5.0,0,0,40.5
171218,1,4.0,0,1,21.4
171254,1,3.0,0,1,31.0
171302,1,5.0,0,0,19.0
171339,1,5.0,0,0,9.1
171366,1,4.0,0,0,17.6
171372,1,4.0,0,0,7.7
171423,1,4.0,0,0,37.6
171451,1,3.0,0,1,57.0
171452,1,5.0,0,0,12.9
171465,1,4.0,1,0,23.7
171469,1,4.0,1,0,8.3
171533,1,5.0,0,0,25.4
171542,1,5.0,0,0,37.4
171558,1,1.0,0,1,15.9
171571,1,3.0,1,1,64.5
171589,1,3.0,1,0,5.6
171592,1,3.0,0,0,20.6
171630,1,5.0,1,0,31.5
171643,1,4.0,0,0,15.9
171657,1,4.0,1,0,50.9
171666,1,5.0,0,0,20.8
171676,1,5.0,0,0,42.7
171687,1,5.0,0,0,22.8
171704,1,5.0,0,0,26.1
171721,1,5.0,0,0,42.7
171742,1,4.0,1,0,8.1
171768,1,5.0,0,0,35.3
171792,1,5.0,0,0,15.4
171799,1,3.0,1,0,70.9
171803,1,4.0,0,0,48.7
171810,1,5.0,1,0,20.1
171822,1,4.0,0,0,47.6
171827,1,5.0,1,0,37.3
171832,1,4.0,0,1,8.8
171879,1,5.0,1,0,44.2
171928,1,5.0,0,0,14.0
172003,1,5.0,0,0,29.6
172005,1,5.0,1,0,25.1
172045,1,5.0,0,0,19.4
172046,2,4.5,0,1,37.75
172076,1,5.0,0,0,39.7
172079,1,5.0,0,0,9.5
172094,1,5.0,1,0,47.7
172123,1,5.0,0,0,21.0
172131,1,4.0,0,0,14.7
172167,1,4.0,0,0,12.0
172191,1,3.0,0,1,52.5
172204,1,4.0,1,0,53.8
172251,1,3.0,1,1,28.7
172275,1,5.0,0,0,45.3
172297,2,4.5,0,0,32.4
172318,1,5.0,0,0,12.8
172322,1,4.0,0,0,11.0
172323,1,4.0,0,0,20.0
172338,1,5.0,0,0,11.3
172352,1,5.0,0,0,7.2
172353,1,5.0,0,0,21.3
172362,1,5.0,0,0,10.8
172387,1,5.0,0,0,18.0
172404,1,4.0,0,0,8.3
172486,1,5.0,0,0,38.6
172491,1,5.0,0,0,6.7
172500,1,5.0,0,0,36.6
172526,1,5.0,0,0,41.9
172539,1,1.0,0,1,63.7
172551,1,5.0,0,0,4.3
172553,1,5.0,0,0,33.4
172563,1,5.0,0,0,14.1
172594,1,5.0,0,0,7.0
172631,1,5.0,0,1,41.8
172638,1,4.0,0,0,60.9
172644,1,5.0,1,0,9.9
172648,1,4.0,0,0,51.0
172724,1,4.0,0,0,44.0
172725,1,5.0,0,1,42.8
172737,1,5.0,0,0,74.3
172745,1,5.0,1,0,63.9
172753,1,5.0,0,0,18.1
172755,2,3.5,0,1,10.75
172791,1,5.0,0,0,41.0
172814,1,5.0,0,0,46.8
172871,1,5.0,0,0,30.5
172896,1,4.0,0,1,13.2
172909,1,4.0,0,0,68.9
172938,1,4.0,0,1,44.2
172952,1,3.0,0,0,7.6
172962,1,5.0,1,0,10.0
172991,1,5.0,0,1,37.9
172998,1,3.0,0,1,10.9
173005,1,3.0,1,0,52.0
173015,1,5.0,0,0,15.3
173016,1,4.0,0,0,51.0
173045,1,5.0,0,0,34.7
173077,1,5.0,0,0,39.7
173085,1,4.0,0,0,51.9
173154,1,5.0,0,0,9.0
173156,1,5.0,0,0,15.2
173188,1,4.0,0,1,13.0
173190,1,5.0,1,1,15.6
173207,1,5.0,0,0,23.4
173240,1,4.0,0,1,26.3
173261,1,5.0,0,0,35.0
173353,1,5.0,0,0,12.5
173371,1,5.0,0,0,17.0
173377,1,5.0,0,0,27.3
173383,1,4.0,0,1,35.8
173395,1,5.0,0,0,9.5
173410,1,5.0,0,0,13.8
173426,1,4.0,0,0,49.1
173435,1,5.0,0,0,15.5
173449,1,5.0,0,0,12.8
173462,1,5.0,0,0,36.7
173509,1,3.0,0,1,53.7
173547,1,5.0,0,0,7.5
173549,1,5.0,0,0,65.0
173550,1,4.0,0,0,22.2
173553,1,5.0,0,0,16.6
173554,1,5.0,0,0,15.0
173569,1,4.0,0,1,17.7
173571,1,4.0,0,0,54.1
173574,1,4.0,0,1,21.6
173597,1,3.0,0,1,39.2
173598,1,5.0,0,0,32.2
173604,1,5.0,0,0,44.1
173629,1,5.0,0,0,21.6
173671,1,4.0,1,0,55.6
173688,1,5.0,1,0,26.2
173691,1,4.0,0,0,22.7
173721,1,3.0,0,1,44.5
173738,1,5.0,0,0,44.8
173768,1,5.0,0,0,31.8
173847,1,5.0,0,0,62.7
173871,1,4.0,0,0,58.1
173873,1,5.0,0,0,9.0
173888,2,4.5,0,0,41.8
173915,1,5.0,0,0,28.5
173929,1,5.0,0,0,19.8
173940,1,4.0,1,0,54.8
173951,1,5.0,1,0,16.7
173971,1,5.0,0,0,14.7
