ticket_id,member_id,contact_date,channel,issue_category,resolution_time_hours,first_contact_resolution,escalated,csat_score,repeat_contact_flag
7940,194613,2024-05-07,Phone,Billing,26.0,1,0,5,0
7941,195529,2024-09-07,Chat,App Bug,39.6,0,0,5,1
7942,160083,2024-10-11,Chat,Sync Issues,16.5,1,0,5,0
7943,138160,2024-06-10,Chat,Battery Drain,61.2,1,1,3,0
7944,73470,2024-01-07,Chat,Onboarding/Setup,8.5,1,0,4,0
7945,39438,2024-08-25,Chat,App Bug,27.0,1,1,4,0
7946,185408,2024-11-12,Chat,Sync Issues,49.4,0,1,2,1
7947,116818,2024-05-12,Phone,Billing,8.6,1,0,5,0
7948,69565,2024-12-24,Chat,App Bug,23.4,0,0,5,1
7949,64557,2024-11-27,Chat,App Bug,45.3,1,0,5,0
7950,131015,2024-03-09,Chat,Sync Issues,37.5,1,0,5,0
7951,18095,2024-02-13,Chat,App Bug,30.1,1,0,4,0
7952,149170,2024-04-13,Chat,Battery Drain,59.8,1,0,3,0
7953,133314,2024-09-03,Chat,Battery Drain,53.3,1,0,4,0
7954,14814,2024-07-31,Email,App Bug,43.6,1,0,4,0
7955,168199,2024-06-14,Chat,Battery Drain,30.5,1,0,5,0
7956,197589,2024-10-27,Chat,Sync Issues,9.7,1,0,4,0
7957,171827,2024-02-04,Phone,Battery Drain,37.3,0,0,5,1
7958,180298,2024-02-12,Chat,Battery Drain,45.7,1,1,4,0
7959,97048,2024-10-15,Phone,Battery Drain,68.4,0,1,3,1
7960,67757,2024-08-17,Email,Battery Drain,54.5,0,1,3,1
7961,45883,2024-10-18,Email,App Bug,57.6,1,0,4,0
7962,30660,2024-10-24,Chat,Sync Issues,49.3,1,0,5,0
7963,187318,2024-10-05,Email,Onboarding/Setup,8.4,1,0,4,0
7964,156464,2024-01-09,Chat,App Bug,24.5,1,0,5,0
7965,135586,2024-05-29,Chat,Sync Issues,13.9,1,0,5,0
7966,142692,2024-04-16,Chat,Billing,19.7,1,0,5,0
7967,155918,2024-10-03,Chat,Strap Replacement,10.0,1,0,4,0
7968,113280,2024-04-07,Phone,Sync Issues,33.2,1,0,4,0
7969,147656,2024-06-07,Email,Battery Drain,43.2,1,0,5,0
7970,37245,2024-12-08,Chat,App Bug,31.8,0,0,4,1
7971,155848,2024-01-05,Chat,Strap Replacement,5.7,1,0,5,0
7972,67278,2024-03-03,Email,App Bug,40.4,1,0,5,0
7973,98353,2024-06-26,Email,Sync Issues,42.6,1,0,4,0
7974,44263,2024-06-07,Chat,Battery Drain,34.3,1,0,5,0
7975,65724,2024-05-18,Chat,Battery Drain,50.2,1,0,5,0
7976,142057,2024-09-21,Phone,Onboarding/Setup,7.4,1,0,5,0
7977,85564,2024-06-28,Phone,Shipping Delay,27.6,1,0,5,0
7978,165783,2024-11-09,Email,Billing,22.2,1,0,5,0
7979,53650,2024-08-08,Email,Onboarding/Setup,20.4,1,0,5,0
7980,24130,2024-02-14,Email,Battery Drain,33.8,1,0,5,0
7981,52430,2024-05-17,Email,Battery Drain,40.3,1,0,5,0
7982,59356,2024-07-19,Phone,App Bug,40.1,0,1,3,1
7983,190749,2024-03-25,Chat,Strap Replacement,15.0,1,0,5,0
7984,85200,2024-07-06,Phone,Sync Issues,27.9,1,0,5,0
7985,163720,2024-04-08,Phone,Billing,24.4,1,0,5,0
7986,33645,2024-12-20,Chat,Strap Replacement,13.3,1,0,4,0
7987,69383,2024-06-06,Chat,Onboarding/Setup,9.7,1,0,5,0
7988,137174,2024-09-22,Chat,Onboarding/Setup,8.6,1,0,5,0
7989,33122,2024-08-27,Chat,Battery Drain,67.6,1,1,4,0
7990,75161,2024-08-31,Email,Shipping Delay,22.2,1,0,4,0
7991,73048,2024-07-15,Email,App Bug,30.6,1,0,4,0
7992,166337,2024-08-29,Email,Sync Issues,27.3,1,0,5,0
7993,53832,2024-07-08,Chat,Strap Replacement,16.9,1,0,4,0
7994,183480,2024-10-26,Chat,Sync Issues,28.5,1,0,4,0
7995,125199,2024-09-09,Email,Battery Drain,59.0,1,0,4,0
7996,91276,2024-11-16,Chat,Strap Replacement,10.7,1,0,5,0
7997,72858,2024-06-13,Phone,App Bug,52.5,1,0,5,0
7998,8221,2024-07-15,Chat,App Bug,67.3,1,1,3,0
7999,140292,2024-07-08,Phone,Sync Issues,30.0,1,0,5,0
8000,195053,2024-01-21,Email,Strap Replacement,9.0,1,0,5,0
8001,56460,2024-07-01,Email,Shipping Delay,28.5,1,0,5,0
8002,67448,2024-02-16,Email,Billing,13.8,1,1,4,0
8003,56757,2024-12-09,Chat,Battery Drain,63.6,0,1,3,1
8004,199382,2024-12-21,Chat,App Bug,54.4,0,0,5,1
8005,169027,2024-03-07,Chat,Billing,18.5,0,0,5,1
8006,149288,2024-10-10,Email,Billing,23.5,0,0,4,1
8007,197688,2024-04-29,Phone,App Bug,35.6,1,0,5,0
8008,139891,2024-07-12,Email,Shipping Delay,10.5,1,0,5,0
8009,73770,2024-12-31,Chat,App Bug,33.4,1,1,5,0
8010,183219,2024-01-24,Chat,Shipping Delay,30.8,1,0,5,0
8011,102889,2024-04-08,Chat,Onboarding/Setup,12.3,1,0,5,0
8012,102231,2024-12-13,Chat,App Bug,71.7,1,1,3,0
8013,101147,2024-12-27,Phone,Sync Issues,51.8,0,0,4,1
8014,142221,2024-04-01,Email,App Bug,31.7,1,1,5,0
8015,135364,2024-05-19,Phone,Strap Replacement,5.9,1,1,4,0
8016,139717,2024-01-15,Chat,Battery Drain,64.5,0,0,4,1
8017,182008,2024-12-11,Chat,Sync Issues,51.6,0,0,4,1
8018,57797,2024-04-21,Chat,Onboarding/Setup,8.8,1,0,5,0
8019,53961,2024-01-23,Email,Billing,21.0,1,0,5,0
8020,194964,2024-11-28,Email,Battery Drain,49.6,1,0,5,0
8021,162925,2024-01-16,Chat,App Bug,33.3,0,0,5,1
8022,11221,2024-02-10,Email,Strap Replacement,8.4,1,0,5,0
8023,125385,2024-08-13,Email,Battery Drain,48.4,1,0,5,0
8024,45655,2024-01-13,Chat,Shipping Delay,19.7,1,0,5,0
8025,138282,2024-04-02,Email,Sync Issues,50.5,1,1,3,0
8026,98706,2024-02-18,Chat,Onboarding/Setup,19.1,1,0,4,0
8027,75431,2024-07-21,Chat,Battery Drain,54.5,0,0,3,1
8028,134551,2024-12-25,Chat,Strap Replacement,14.2,1,0,4,0
8029,182067,2024-07-24,Chat,Battery Drain,45.1,1,1,3,0
8030,91252,2024-11-12,Chat,Billing,26.2,0,0,5,1
8031,135381,2024-02-01,Email,Billing,25.2,0,0,5,1
8032,161139,2024-06-16,Chat,Shipping Delay,21.9,1,0,4,0
8033,198624,2024-09-11,Email,Shipping Delay,27.4,1,0,5,0
8034,130124,2024-11-27,Chat,Battery Drain,54.8,1,0,4,0
8035,166321,2024-06-12,Email,Shipping Delay,31.8,1,0,4,0
8036,11625,2024-03-18,Chat,Sync Issues,56.9,1,0,4,0
8037,188557,2024-08-08,Email,App Bug,42.3,1,1,3,0
8038,8851,2024-08-18,Email,Battery Drain,55.4,0,1,5,1
8039,71612,2024-04-12,Chat,App Bug,57.3,1,0,3,0
8040,113132,2024-10-11,Email,Billing,20.4,1,0,5,0
8041,111823,2024-12-08,Phone,App Bug,63.5,1,0,4,0
8042,141613,2024-05-18,Email,Billing,17.6,1,0,4,0
8043,166709,2024-10-13,Chat,Sync Issues,36.7,0,0,4,1
8044,166562,2024-01-16,Chat,Strap Replacement,15.2,1,0,4,0
8045,124449,2024-10-25,Chat,Billing,18.9,1,0,4,0
8046,40490,2024-11-24,Chat,Strap Replacement,13.5,1,0,5,0
8047,121348,2024-12-02,Chat,Battery Drain,67.5,0,1,3,1
8048,33541,2024-09-30,Email,Shipping Delay,32.2,1,0,5,0
8049,67858,2024-07-21,Phone,Battery Drain,46.8,1,0,4,0
8050,77358,2024-08-11,Email,Sync Issues,48.4,1,0,3,0
8051,87603,2024-06-04,Chat,Strap Replacement,13.9,1,1,3,0
8052,104267,2024-09-14,Chat,Battery Drain,45.7,1,1,4,0
8053,170037,2024-03-31,Chat,Billing,26.6,1,1,3,0
8054,99343,2024-08-20,Email,Onboarding/Setup,1.0,1,0,5,0
8055,4686,2024-01-28,Email,Shipping Delay,24.0,1,0,4,0
8056,94993,2024-01-25,Chat,Onboarding/Setup,4.4,1,0,5,0
8057,128829,2024-12-12,Phone,Sync Issues,36.5,1,0,5,0
8058,166670,2024-10-01,Email,Billing,9.5,1,0,5,0
8059,157416,2024-05-18,Phone,Onboarding/Setup,4.1,1,0,5,0
8060,165152,2024-04-12,Email,App Bug,37.1,1,0,4,0
8061,53121,2024-03-16,Email,Sync Issues,37.2,1,0,5,0
8062,6085,2024-12-19,Chat,Battery Drain,54.9,1,0,4,0
8063,50946,2024-12-31,Email,Sync Issues,45.3,1,1,5,0
8064,996,2024-11-07,Chat,App Bug,39.4,1,0,5,0
8065,71947,2024-02-20,Phone,Onboarding/Setup,17.3,1,0,5,0
8066,96457,2024-11-24,Email,Billing,12.4,1,0,5,0
8067,170048,2024-04-10,Email,Onboarding/Setup,7.4,0,0,5,1
8068,154478,2024-02-23,Chat,Billing,12.6,1,0,4,0
8069,73535,2024-09-16,Chat,Strap Replacement,10.6,0,1,3,1
8070,20323,2024-05-18,Chat,Sync Issues,54.1,1,0,5,0
8071,39182,2024-07-13,Phone,Battery Drain,30.8,1,0,4,0
8072,126768,2024-07-24,Phone,Sync Issues,34.8,1,1,4,0
8073,113720,2024-08-22,Chat,Onboarding/Setup,11.9,1,0,5,0
8074,138590,2024-10-31,Chat,Battery Drain,51.1,0,1,1,1
8075,172814,2024-08-16,Chat,Battery Drain,46.8,1,0,5,0
8076,138660,2024-05-01,Chat,Strap Replacement,15.6,1,0,5,0
8077,118965,2024-10-10,Email,Battery Drain,55.9,1,0,4,0
8078,163250,2024-10-21,Chat,Shipping Delay,22.4,1,0,5,0
8079,100862,2024-07-29,Phone,Sync Issues,26.5,1,1,3,0
8080,32262,2024-11-10,Email,Strap Replacement,11.7,1,0,5,0
8081,194180,2024-05-05,Phone,App Bug,25.5,0,0,5,1
8082,166740,2024-10-12,Phone,App Bug,42.3,1,1,4,0
8083,174600,2024-10-24,Chat,Sync Issues,42.6,0,0,4,1
8084,140714,2024-10-17,Email,Strap Replacement,8.3,1,0,5,0
8085,137021,2024-05-22,Email,Strap Replacement,10.9,1,0,5,0
8086,180247,2024-06-13,Chat,Sync Issues,25.9,1,1,5,0
8087,35843,2024-05-07,Chat,Sync Issues,46.4,1,0,4,0
8088,36594,2024-12-05,Chat,Shipping Delay,21.2,1,0,4,0
8089,167502,2024-03-10,Chat,Sync Issues,30.3,1,0,5,0
8090,122464,2024-03-01,Email,App Bug,52.2,0,1,4,1
8091,143841,2024-06-09,Phone,Sync Issues,32.6,1,0,5,0
8092,75685,2024-04-06,Chat,Shipping Delay,35.9,1,0,5,0
8093,152740,2024-11-24,Email,Billing,18.7,1,0,5,0
8094,85787,2024-05-15,Chat,Battery Drain,67.2,1,0,5,0
8095,151812,2024-10-23,Phone,Billing,22.3,1,0,5,0
8096,197515,2024-01-26,Email,Shipping Delay,15.4,1,1,4,0
8097,115223,2024-08-01,Phone,Billing,13.0,1,0,3,0
8098,41781,2024-09-02,Chat,App Bug,20.2,0,0,4,1
8099,161956,2024-02-18,Phone,Billing,15.7,1,0,5,0
8100,194896,2024-06-27,Chat,Shipping Delay,12.8,1,0,5,0
8101,82438,2024-03-26,Phone,App Bug,46.2,1,1,5,0
8102,28401,2024-11-26,Chat,Strap Replacement,8.9,1,0,5,0
8103,54770,2024-01-21,Email,Battery Drain,54.9,1,0,5,0
8104,29729,2024-09-11,Email,Onboarding/Setup,11.5,1,0,5,0
8105,129998,2024-01-11,Email,Sync Issues,39.4,1,1,3,0
8106,117374,2024-06-26,Chat,Onboarding/Setup,11.7,1,0,4,0
8107,120690,2024-08-02,Email,App Bug,35.1,0,0,4,1
8108,87227,2024-11-27,Email,App Bug,38.4,1,0,5,0
8109,77703,2024-04-19,Phone,App Bug,34.4,1,0,3,0
8110,168958,2024-02-18,Chat,Battery Drain,44.1,1,1,5,0
8111,45874,2024-07-15,Chat,Sync Issues,42.7,1,0,5,0
8112,107733,2024-07-17,Phone,Strap Replacement,16.2,1,0,4,0
8113,165156,2024-05-06,Chat,Battery Drain,42.6,1,0,5,0
8114,182813,2024-11-25,Chat,Onboarding/Setup,9.8,1,0,4,0
8115,117069,2024-10-10,Chat,Strap Replacement,11.5,1,0,5,0
8116,92990,2024-05-12,Phone,Sync Issues,32.6,0,0,3,1
8117,82664,2024-09-24,Email,App Bug,49.4,1,1,2,0
8118,172167,2024-10-25,Email,Billing,12.0,1,0,4,0
8119,39392,2024-10-01,Email,Shipping Delay,12.7,1,0,5,0
8120,168174,2024-04-01,Phone,Billing,14.1,1,0,5,0
8121,129546,2024-04-26,Chat,Sync Issues,46.6,1,1,4,0
8122,76010,2024-11-26,Chat,Battery Drain,35.2,1,1,4,0
8123,106513,2024-05-23,Chat,Strap Replacement,14.1,1,0,5,0
8124,173156,2024-02-05,Chat,Shipping Delay,15.2,1,0,5,0
8125,24205,2024-07-09,Phone,Strap Replacement,11.5,0,0,5,1
8126,138867,2024-03-03,Chat,App Bug,36.6,1,1,4,0
8127,35536,2024-08-17,Phone,Battery Drain,53.8,0,0,5,1
8128,2111,2024-04-12,Email,Battery Drain,49.1,1,0,5,0
8129,115498,2024-01-21,Email,Strap Replacement,17.0,1,0,5,0
8130,100945,2024-06-06,Chat,Onboarding/Setup,11.6,1,1,5,0
8131,135394,2024-08-20,Chat,Billing,26.4,1,0,4,0
8132,2781,2024-12-29,Chat,Billing,19.6,0,0,5,1
8133,56612,2024-07-26,Chat,Battery Drain,62.4,1,0,4,0
8134,11363,2024-08-07,Chat,Battery Drain,52.8,0,0,4,1
8135,157199,2024-09-20,Chat,App Bug,39.8,1,0,5,0
8136,66287,2024-09-26,Chat,App Bug,26.5,0,0,3,1
8137,146100,2024-10-06,Chat,Sync Issues,39.4,1,1,4,0
8138,34992,2024-03-21,Chat,Onboarding/Setup,15.0,1,0,5,0
8139,61811,2024-10-12,Chat,Sync Issues,37.0,1,0,5,0
8140,111681,2024-08-09,Chat,Billing,27.1,1,0,5,0
8141,37947,2024-04-16,Phone,Strap Replacement,16.7,1,0,5,0
8142,179779,2024-07-22,Chat,Sync Issues,49.7,1,0,5,0
8143,150596,2024-05-07,Phone,Onboarding/Setup,16.6,0,0,5,1
8144,27663,2024-11-01,Chat,App Bug,18.8,1,0,5,0
8145,140577,2024-12-10,Chat,Billing,22.6,1,0,4,0
8146,107462,2024-11-17,Phone,Battery Drain,58.8,1,1,2,0
8147,86795,2024-04-28,Chat,Shipping Delay,24.0,1,0,5,0
8148,94731,2024-02-16,Phone,Battery Drain,41.7,1,0,5,0
8149,123438,2024-06-01,Chat,Battery Drain,46.1,1,1,4,0
8150,13921,2024-10-05,Chat,App Bug,24.2,1,0,5,0
8151,140554,2024-10-08,Phone,Battery Drain,40.3,1,0,5,0
8152,131885,2024-02-16,Chat,Sync Issues,50.5,1,0,4,0
8153,118294,2024-07-16,Email,App Bug,33.1,1,0,5,0
8154,114251,2024-01-19,Email,Billing,27.8,0,1,5,1
8155,81618,2024-11-05,Email,Battery Drain,40.7,0,0,5,1
8156,142367,2024-07-29,Email,Shipping Delay,26.1,1,0,3,0
8157,58963,2024-09-12,Phone,App Bug,19.7,1,0,5,0
8158,57827,2024-06-05,Chat,Sync Issues,41.6,1,0,5,0
8159,140991,2024-10-17,Phone,Billing,28.1,0,0,5,1
8160,59101,2024-08-07,Email,Battery Drain,49.6,1,0,4,0
8161,196917,2024-03-19,Email,Battery Drain,69.7,0,0,4,1
8162,91482,2024-11-27,Chat,Strap Replacement,12.2,1,0,5,0
8163,152931,2024-08-25,Chat,Strap Replacement,15.2,0,0,5,1
8164,99836,2024-05-17,Phone,Sync Issues,55.7,1,1,2,0
8165,49890,2024-08-25,Email,Strap Replacement,15.0,1,0,5,0
8166,132532,2024-02-03,Chat,Sync Issues,22.6,1,1,4,0
8167,154122,2024-11-26,Email,Strap Replacement,13.9,1,1,5,0
8168,121272,2024-11-20,Chat,Sync Issues,20.3,1,0,5,0
8169,199097,2024-07-28,Email,Onboarding/Setup,17.3,1,0,5,0
8170,61816,2024-12-13,Email,Battery Drain,45.2,1,1,4,0
8171,137738,2024-11-26,Chat,Sync Issues,17.6,1,0,5,0
8172,136096,2024-08-05,Chat,Battery Drain,42.9,1,0,5,0
8173,138820,2024-02-13,Email,Sync Issues,51.7,1,0,4,0
8174,96059,2024-01-13,Phone,App Bug,41.6,1,0,5,0
8175,16039,2024-03-19,Phone,Battery Drain,60.3,1,0,4,0
8176,14292,2024-04-30,Email,Strap Replacement,11.3,0,0,4,1
8177,83354,2024-09-12,Chat,App Bug,54.2,0,0,4,1
8178,115409,2024-03-05,Phone,Sync Issues,44.9,0,0,5,1
8179,119333,2024-03-19,Email,Shipping Delay,19.2,1,0,5,0
8180,111755,2024-12-26,Chat,Billing,19.5,1,0,5,0
8181,36478,2024-04-28,Chat,Shipping Delay,30.4,1,0,5,0
8182,107062,2024-05-10,Email,App Bug,25.1,1,1,5,0
8183,15868,2024-03-23,Chat,App Bug,30.9,0,0,5,1
8184,45966,2024-12-18,Email,Billing,21.1,1,0,5,0
8185,181558,2024-07-05,Chat,Battery Drain,65.4,1,0,4,0
8186,4582,2024-09-11,Phone,Sync Issues,38.8,1,1,4,0
8187,25945,2024-12-31,Phone,App Bug,37.7,1,0,5,0
8188,20645,2024-04-09,Email,Shipping Delay,17.6,1,0,5,0
8189,34166,2024-01-17,Email,Onboarding/Setup,11.0,0,0,5,1
8190,53243,2024-05-13,Email,Onboarding/Setup,7.4,1,0,5,0
8191,35085,2024-11-04,Chat,Billing,7.7,1,0,5,0
8192,187288,2024-07-27,Phone,Battery Drain,42.0,1,1,4,0
8193,160079,2024-02-11,Email,Sync Issues,29.6,1,1,3,0
8194,152691,2024-05-10,Email,Battery Drain,64.7,1,1,3,0
8195,6709,2024-03-23,Chat,Shipping Delay,31.6,1,0,4,0
8196,30497,2024-12-12,Chat,Strap Replacement,9.8,1,0,5,0
8197,78431,2024-11-25,Email,App Bug,50.6,0,0,4,1
8198,154514,2024-03-07,Chat,Billing,23.0,1,0,5,0
8199,99629,2024-09-06,Chat,Billing,13.9,1,0,5,0
8200,29765,2024-09-03,Chat,Battery Drain,52.6,0,0,5,1
8201,188205,2024-11-17,Email,App Bug,49.7,0,0,3,1
8202,38911,2024-05-10,Phone,App Bug,39.1,1,0,5,0
8203,2213,2024-11-14,Chat,Battery Drain,57.8,0,0,5,1
8204,47896,2024-06-04,Email,App Bug,34.2,1,0,5,0
8205,63879,2024-05-02,Chat,Onboarding/Setup,7.1,1,0,5,0
8206,95656,2024-02-23,Chat,Battery Drain,37.4,1,0,5,0
8207,166112,2024-11-10,Phone,Shipping Delay,28.2,1,0,5,0
8208,79428,2024-05-03,Chat,App Bug,62.6,0,1,3,1
8209,157372,2024-12-26,Phone,Sync Issues,22.4,0,0,5,1
8210,22651,2024-01-26,Chat,Strap Replacement,8.2,1,0,5,0
8211,56774,2024-09-11,Email,App Bug,17.7,1,1,3,0
8212,132576,2024-05-08,Phone,Strap Replacement,17.8,1,0,5,0
8213,67576,2024-02-18,Email,Sync Issues,28.6,1,0,5,0
8214,27132,2024-03-03,Chat,Battery Drain,53.9,1,1,3,0
8215,174423,2024-10-11,Chat,Onboarding/Setup,13.4,1,0,5,0
8216,42608,2024-02-29,Chat,Battery Drain,76.7,1,1,2,0
8217,1554,2024-03-28,Chat,Battery Drain,50.9,1,1,4,0
8218,64955,2024-07-30,Chat,App Bug,58.5,0,0,5,1
8219,49700,2024-11-23,Chat,App Bug,56.6,0,0,4,1
8220,52906,2024-02-05,Chat,App Bug,52.5,1,0,4,0
8221,191531,2024-12-07,Phone,Billing,13.7,1,0,4,0
8222,190151,2024-12-25,Email,Strap Replacement,1.0,1,0,4,0
8223,170652,2024-08-11,Email,Onboarding/Setup,13.0,1,1,5,0
8224,48768,2024-03-10,Chat,Shipping Delay,46.8,1,0,4,0
8225,73780,2024-08-25,Chat,App Bug,30.3,1,0,5,0
8226,66162,2024-11-25,Chat,Sync Issues,23.9,1,0,5,0
8227,22189,2024-09-19,Email,Strap Replacement,17.4,1,0,5,0
8228,24489,2024-02-27,Phone,Sync Issues,38.4,1,0,5,0
8229,189788,2024-06-26,Email,Battery Drain,30.3,1,0,4,0
8230,188812,2024-12-26,Chat,Battery Drain,34.3,1,0,4,0
8231,40409,2024-02-13,Chat,Strap Replacement,13.9,1,0,5,0
8232,32492,2024-07-03,Email,Onboarding/Setup,5.7,1,0,4,0
8233,98959,2024-11-28,Email,App Bug,39.7,0,0,5,1
8234,126791,2024-02-29,Chat,Strap Replacement,14.0,1,0,5,0
8235,168859,2024-11-15,Chat,Onboarding/Setup,9.1,1,0,5,0
8236,145758,2024-10-20,Email,Sync Issues,37.8,1,0,5,0
8237,56487,2024-03-12,Chat,Strap Replacement,5.5,1,0,4,0
8238,15781,2024-03-24,Chat,App Bug,57.4,1,0,5,0
8239,33298,2024-09-13,Chat,Battery Drain,64.4,1,0,4,0
8240,137646,2024-08-10,Phone,Battery Drain,50.3,1,1,4,0
8241,125860,2024-08-18,Chat,Billing,27.1,0,0,5,1
8242,108340,2024-05-02,Chat,Onboarding/Setup,18.3,1,0,3,0
8243,62760,2024-11-29,Phone,App Bug,33.4,1,0,5,0
8244,145418,2024-09-03,Email,App Bug,52.1,1,0,4,0
8245,149778,2024-06-19,Email,Battery Drain,24.5,1,0,5,0
8246,145248,2024-06-09,Email,Sync Issues,17.3,1,0,5,0
8247,9623,2024-09-07,Email,Shipping Delay,26.9,1,0,5,0
8248,93544,2024-05-23,Chat,Battery Drain,52.1,1,1,4,0
8249,140229,2024-03-04,Email,Sync Issues,40.5,1,0,5,0
8250,164166,2024-08-13,Chat,Billing,15.4,1,0,5,0
8251,64837,2024-04-26,Chat,App Bug,47.6,0,0,3,1
8252,24333,2024-12-14,Phone,Battery Drain,47.3,1,0,5,0
8253,28616,2024-06-04,Chat,Sync Issues,30.5,1,0,5,0
8254,167608,2024-07-28,Chat,Shipping Delay,25.3,1,0,4,0
8255,313,2024-09-25,Email,Strap Replacement,14.3,1,0,5,0
8256,131144,2024-11-05,Email,Strap Replacement,2.4,1,0,4,0
8257,35769,2024-03-27,Email,Onboarding/Setup,9.3,1,0,5,0
8258,101812,2024-07-08,Chat,Strap Replacement,16.8,1,0,5,0
8259,130960,2024-06-17,Email,App Bug,60.1,0,0,3,1
8260,31099,2024-11-15,Email,Onboarding/Setup,10.5,1,0,5,0
8261,53611,2024-02-08,Chat,Strap Replacement,12.2,1,0,5,0
8262,103543,2024-12-19,Chat,App Bug,44.6,1,0,4,0
8263,34286,2024-12-30,Phone,Onboarding/Setup,4.1,1,0,5,0
8264,44883,2024-06-23,Chat,Billing,21.4,1,1,3,0
8265,40965,2024-06-09,Chat,Billing,11.6,1,0,4,0
8266,161619,2024-07-01,Email,App Bug,49.5,1,0,5,0
8267,54089,2024-09-12,Chat,Onboarding/Setup,9.0,1,0,5,0
8268,101614,2024-04-23,Email,Shipping Delay,16.5,1,0,5,0
8269,144279,2024-08-22,Email,Shipping Delay,30.8,1,0,5,0
8270,137558,2024-08-08,Chat,Sync Issues,46.8,1,0,5,0
8271,43450,2024-09-13,Email,Battery Drain,59.0,1,0,4,0
8272,188283,2024-04-26,Chat,Battery Drain,48.4,1,0,5,0
8273,21113,2024-07-08,Chat,Sync Issues,37.9,1,1,4,0
8274,183337,2024-12-04,Chat,Billing,16.3,0,0,5,1
8275,185314,2024-10-06,Email,Strap Replacement,13.9,1,0,3,0
8276,129211,2024-11-20,Phone,Strap Replacement,13.3,1,0,5,0
8277,135964,2024-10-12,Chat,Battery Drain,37.7,1,0,4,0
8278,163522,2024-12-24,Phone,Billing,24.5,1,1,4,0
8279,53532,2024-07-08,Chat,Sync Issues,36.9,0,0,5,1
8280,96193,2024-08-19,Chat,Shipping Delay,22.6,1,0,5,0
8281,90811,2024-11-29,Chat,App Bug,58.3,0,0,4,1
8282,105068,2024-05-27,Email,Billing,21.0,0,1,5,1
8283,33686,2024-06-13,Chat,Strap Replacement,7.0,1,0,4,0
8284,187817,2024-04-18,Chat,Battery Drain,55.8,1,1,3,0
8285,108207,2024-04-15,Chat,Battery Drain,41.7,0,0,5,1
8286,6010,2024-08-10,Phone,Billing,20.6,1,0,4,0
8287,172896,2024-06-01,Email,Strap Replacement,13.2,1,1,4,0
8288,74287,2024-05-30,Email,Battery Drain,66.0,1,1,3,0
8289,196455,2024-10-26,Chat,Battery Drain,78.0,0,1,2,1
8290,87521,2024-01-18,Phone,Billing,28.0,1,0,5,0
8291,138294,2024-11-03,Chat,Battery Drain,51.9,1,0,3,0
8292,29072,2024-03-30,Phone,Sync Issues,38.1,1,0,5,0
8293,167530,2024-03-20,Chat,Strap Replacement,17.8,1,0,5,0
8294,46315,2024-02-14,Email,Strap Replacement,16.0,1,0,5,0
8295,158535,2024-03-16,Chat,Strap Replacement,13.7,1,0,4,0
8296,126029,2024-12-23,Chat,Sync Issues,34.8,0,0,4,1
8297,101822,2024-10-01,Chat,Onboarding/Setup,9.5,1,0,5,0
8298,183606,2024-04-11,Email,Battery Drain,60.6,1,0,5,0
8299,37375,2024-09-08,Chat,Sync Issues,39.1,0,0,4,1
8300,104765,2024-12-27,Chat,Shipping Delay,15.8,1,0,5,0
8301,52509,2024-10-17,Email,App Bug,41.1,1,0,5,0
8302,71593,2024-02-27,Email,Strap Replacement,10.1,1,0,5,0
8303,172353,2024-11-26,Email,Billing,21.3,1,0,5,0
8304,6797,2024-03-05,Chat,Shipping Delay,19.9,1,0,5,0
8305,100125,2024-03-10,Phone,Strap Replacement,15.1,1,0,5,0
8306,191559,2024-05-01,Email,Sync Issues,38.8,1,0,5,0
8307,13446,2024-03-24,Chat,Strap Replacement,7.1,1,0,5,0
8308,192650,2024-04-03,Phone,Battery Drain,18.4,1,0,4,0
8309,126691,2024-05-04,Chat,Onboarding/Setup,7.2,1,0,4,0
8310,4008,2024-11-29,Phone,Sync Issues,45.9,1,0,4,0
8311,179893,2024-09-16,Phone,Billing,12.4,1,0,4,0
8312,95172,2024-05-03,Phone,Sync Issues,31.0,1,0,5,0
8313,145114,2024-08-09,Email,Billing,25.0,1,0,5,0
8314,182493,2024-02-12,Chat,Onboarding/Setup,14.5,1,0,5,0
8315,175275,2024-09-23,Chat,App Bug,29.2,1,0,5,0
8316,197773,2024-06-10,Chat,Strap Replacement,13.0,1,0,5,0
8317,116682,2024-07-19,Email,Strap Replacement,7.9,1,1,4,0
8318,157353,2024-02-27,Chat,Battery Drain,44.4,0,0,4,1
8319,98358,2024-06-13,Chat,Sync Issues,42.5,1,0,4,0
8320,12678,2024-05-23,Email,Strap Replacement,11.3,1,0,5,0
8321,74168,2024-11-27,Chat,Battery Drain,49.9,1,1,1,0
8322,106669,2024-07-29,Chat,Sync Issues,17.8,1,1,5,0
8323,16078,2024-03-10,Chat,Sync Issues,40.0,1,0,4,0
8324,129876,2024-05-14,Email,Billing,17.8,1,1,3,0
8325,171687,2024-09-10,Email,Shipping Delay,22.8,1,0,5,0
8326,34067,2024-06-05,Chat,Strap Replacement,18.9,1,0,5,0
8327,153543,2024-12-25,Chat,Strap Replacement,12.3,1,0,4,0
8328,3567,2024-07-03,Chat,App Bug,10.4,1,0,5,0
8329,9675,2024-05-30,Chat,Sync Issues,44.7,1,1,5,0
8330,146077,2024-12-06,Email,Sync Issues,49.7,1,0,5,0
8331,104405,2024-02-06,Chat,Strap Replacement,4.4,1,0,2,0
